OBJECTID,FID_,Date,Block,Street_or_,Building_C,Tree_Tag_N,Status,Species_Co,Common_Nam,Genus,Species,Ownership,Location_C,DBH,Number_of_,Percentage,Crown_Widt,Total_Heig,Latitude,Longitude,Height_to_,Unbalanced,Reduced_Cr,Weak_Yello,Defoliatio,Dead_Broke,Poor_Branc,Lean,Trunk_Scar,Branch_Sca,Conks,Rot_Cavity,Rot_Cavi_1,Crack,Confined_S,Girdling_R,Recent_Tre,Conflict_w,Conflict_1,Conflict_2,Conflict_3,Conflict_4,Cable_Brac,Comments,Additional,Replacemen,New_Specie,Transparen,locale,subway,sbwy100
5004,5003,9/5/2013,C,Scholars Walk,32,896,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,by,18.5,1,0,14,15,43.770144,-79.503557,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2814,2813,6/14/2013,B,New Life Sci,204,929,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,2,5.25,43.77379309,-79.50765203,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3330,3329,6/17/2013,B,Steacie Science & Engineering Library,18,1445,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.3,1,10,1.5,3,43.77340236,-79.50568989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3244,3243,6/14/2013,B,Courtyard,16,1359,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,11.5,1,95,8,27,43.77359873,-79.50768657,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4572,4571,8/27/2013,C,Arboretum,0,464,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,by,5,1,0,1,4.5,43.769506,-79.505696,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2819,2818,6/14/2013,B,New Life Sci,204,934,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,1.5,5,43.77371971,-79.50777878,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4759,4758,9/5/2013,C,Library Lane,25,651,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,22.5,1,0,7.5,19,43.772062,-79.50498,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2224,2223,6/13/2013,B,Tait McK. Ctre,4,338,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,2.5,5,43.77421732,-79.5099107,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3241,3240,6/14/2013,B,Courtyard,16,1356,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,8.3,1,95,3,19,43.7735331,-79.50773839,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
3245,3244,6/14/2013,B,Courtyard,16,1360,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,9.2,1,95,6,26,43.77355214,-79.50766432,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2820,2819,6/14/2013,B,New Life Sci,204,935,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,4.5,1,0,3,5.5,43.77378362,-79.50774761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4570,4569,8/27/2013,C,Arboretum,0,462,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,sr,4,1,0,2,4,43.769566,-79.505632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2804,2803,6/14/2013,B,New Life Sci,204,919,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,2,5.25,43.77380943,-79.50753491,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2808,2807,6/14/2013,B,New Life Sci,204,923,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,1.5,5.5,43.77368161,-79.50768932,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4761,4760,9/5/2013,C,Library Lane,25,653,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,4,1,0,1,4,43.77199,-79.505118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
1357,1356,8/2/2012,A,Steeles and Keele,103,1357,alive,ginkgo,Ginkgo,Ginkgo,biloba,c,st,3.503185,1,0,6,4,43.779958,-79.500229,3,0,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
2227,2226,6/13/2013,B,Tait McK. Ctre,4,341,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,3,6,43.77415702,-79.51007411,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2207,2206,6/13/2013,B,Tait McK. Ctre,4,320,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,10,1,0,4,9,43.77413181,-79.50951108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2821,2820,6/14/2013,B,New Life Sci,204,936,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,2.5,7,43.77376398,-79.50779412,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2809,2808,6/14/2013,B,New Life Sci,204,924,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,4,1,0,1.5,5,43.77373468,-79.50764855,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3243,3242,6/14/2013,B,Courtyard,16,1358,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,20.5,1,95,10,28,43.77361429,-79.50770877,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4760,4759,9/5/2013,C,Library Lane,25,652,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,17,1,0,4.5,19,43.772016,-79.504956,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4755,4754,9/5/2013,C,Library Lane,25,647,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,20.700637,1,0,2.5,14,43.771964,-79.505364,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2226,2225,6/13/2013,B,Tait McK. Ctre,4,340,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,7,1,0,4,7,43.7741921,-79.51003132,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4758,4757,9/5/2013,C,Library Lane,25,650,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,22,1,0,10,19,43.772038,-79.505079,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2823,2822,6/14/2013,B,New Life Sci,204,938,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,2,6,43.77378282,-79.50784684,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4756,4755,9/5/2013,C,Library Lane,25,648,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,16.401274,1,0,2,13,43.771931,-79.505327,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3264,3263,6/14/2013,B,Courtyard,16,1379,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,5,1,95,3,5,43.77375892,-79.50750017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2810,2809,6/14/2013,B,New Life Sci,204,925,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,2,5,43.77377474,-79.50761468,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3334,3333,6/17/2013,B,Lassonde,19,1449,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,9.2,1,80,4,8,43.7735603,-79.50509849,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
2813,2812,6/14/2013,B,New Life Sci,204,928,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,2,5,43.77383323,-79.50762473,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2812,2811,6/14/2013,B,New Life Sci,204,927,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,4.5,1,0,1,5,43.77386455,-79.50755984,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3335,3334,6/17/2013,B,Lassonde,19,1450,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,10,1,80,6,9,43.77358157,-79.5049944,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
3246,3245,6/14/2013,B,Courtyard,16,1361,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,9.4,1,95,5.5,10,43.77351961,-79.50770052,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2816,2815,6/14/2013,B,New Life Sci,204,931,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,1.5,5.25,43.77372344,-79.50769979,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
5000,4999,9/5/2013,C,Scholars Walk,32,892,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,by,11,1,0,3,9,43.770083,-79.503522,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2817,2816,6/14/2013,B,New Life Sci,204,932,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,3,4.75,43.77370244,-79.50773319,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2824,2823,6/14/2013,B,New Life Sci,204,939,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,1.5,7,43.77377084,-79.50788025,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3332,3331,6/17/2013,B,Lassonde,19,1447,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,13.3,1,80,7,9,43.77352307,-79.50525722,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
2807,2806,6/14/2013,B,New Life Sci,204,922,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,2,6,43.77369043,-79.50763486,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4568,4567,8/27/2013,C,Arboretum,0,460,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,sr,5,1,0,2,4.5,43.769685,-79.505686,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2803,2802,6/14/2013,B,New Life Sci,204,918,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,4.8,1,50,2,5.25,43.77386384,-79.50750562,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4569,4568,8/27/2013,C,Arboretum,0,461,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,sr,5,1,0,2,4,43.769612,-79.50566,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2815,2814,6/14/2013,B,New Life Sci,204,930,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,4,1,0,0.75,5.25,43.77376741,-79.50769212,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2225,2224,6/13/2013,B,Tait McK. Ctre,4,339,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,6,1,0,3,6,43.77420903,-79.5099594,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3263,3262,6/14/2013,B,Courtyard,16,1378,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,5,1,95,3,5,43.77379789,-79.50747454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2805,2804,6/14/2013,B,New Life Sci,204,920,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,50,2,5,43.77376217,-79.50756403,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4757,4756,9/5/2013,C,Library Lane,25,649,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,fy,23.5,1,0,9,22,43.772021,-79.505149,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
5262,5261,9/9/2013,C,320 Assiniboine,48,1154,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,sr,3.5,1,0,1.5,4,43.768574,-79.50211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2818,2817,6/14/2013,B,New Life Sci,204,933,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.5,1,0,3,6,43.77374545,-79.50774362,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2273,2272,6/14/2013,B,Tait McK. Ctre,4,387,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,n,4.5,1,0,1.7,4,43.77474075,-79.51057987,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3331,3330,6/17/2013,B,Lassonde,19,1446,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,7.7,1,80,2.5,6,43.77351525,-79.50529687,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
3265,3264,6/14/2013,B,Courtyard,16,1380,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,5,1,95,1.5,4.5,43.77371978,-79.50752953,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
3883,3882,6/21/2013,B,Steeles Av,106,1998,alive,ginkgo,Ginkgo,Ginkgo,biloba,c,st,5,1,0,0.4,4,43.77877243,-79.50542535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3262,3261,6/14/2013,B,Courtyard,16,1377,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,5.3,1,95,3,6,43.77382945,-79.50744777,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
1439,1438,8/2/2012,A,Steeles and Keele,103,1439,alive,ginkgo,Ginkgo,Ginkgo,biloba,c,st,3,1,0,0.8,3,43.779243,-79.503437,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Small to tag,,,,0,periph,out,
3333,3332,6/17/2013,B,Lassonde,19,1448,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,11.4,1,80,6,9,43.77355354,-79.50512825,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
3155,3154,6/17/2013,B,William Small Centre,15,1270,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,9,1,25,8,10,43.77319294,-79.50693158,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3266,3265,6/14/2013,B,Courtyard,16,1381,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,5,1,95,2,5,43.77367732,-79.50756182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4984,4983,9/5/2013,C,Scholars Walk,32,876,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,by,18,1,0,6,10,43.770102,-79.503623,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3242,3241,6/14/2013,B,Courtyard,16,1357,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,e,11.8,1,95,8,18,43.77356532,-79.50771877,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2223,2222,6/13/2013,B,Tait McK. Ctre,4,337,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5.8,1,0,4,4.5,43.77422563,-79.50986282,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3329,3328,6/17/2013,B,Steacie Science & Engineering Library,18,1444,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,3.5,1,5,1.5,3,43.77334399,-79.50595544,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3336,3335,6/17/2013,B,Lassonde,19,1451,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,9,1,80,7,9,43.77358952,-79.50496462,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
2806,2805,6/14/2013,B,New Life Sci,204,921,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,s,5,1,0,2,6,43.77372447,-79.5075962,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2271,2270,6/14/2013,B,Tait McK. Ctre,4,385,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,n,4.8,1,0,1.5,2.5,43.77473045,-79.51042366,1.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2272,2271,6/14/2013,B,Tait McK. Ctre,4,386,alive,ginkgo,Ginkgo,Ginkgo,biloba,p,n,5,1,0,1.5,4,43.7747341,-79.51052667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3553,3552,6/18/2013,B,Shoreham Drive Lot,63,1668,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,s,22,1,0,11,18,43.77239197,-79.51263495,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n,n,n,n,n,n,,,,,0,periph,out,
5687,5686,9/11/2013,D,The Pond RD,35,171,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,8,1,0,5,8,43.770692,-79.501131,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
6466,6465,9/12/2013,D,Fine Arts Rd,39,950,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,fy,18.152866,1,0,8,11.5,43.77192,-79.501138,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
3003,3002,6/7/2013,B,Calumet College,10,1118,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,nw,5.2,1,0,3,6,43.77327975,-79.51113861,2.5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1730,1729,9/13/2013,A,Harry Sherman Housing,57,1730,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,fy,23.5,1,0,8,14,43.776498,-79.49842,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3310,3309,6/17/2013,B,Steacie Science & Engineering Library,18,1425,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,n,40.5,1,0,24,19,43.77396648,-79.50638634,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,n,n,n,n,n,n,,,,,0,central,out,
6416,6415,9/12/2013,D,Fine Arts Rd,39,900,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,10.8,1,0,4,6,43.770895,-79.500978,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
6412,6411,9/12/2013,D,Fine Arts Rd,39,896,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,8,1,0,4,5,43.770742,-79.50095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3552,3551,6/18/2013,B,Shoreham Drive Lot,63,1667,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,s,26.5,1,0,10,22,43.77228707,-79.51288197,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,n,n,n,n,n,n,,,,,0,periph,out,
3005,3004,6/7/2013,B,Calumet College,10,1120,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,nw,4.6,1,0,2.5,6.5,43.7730803,-79.51126191,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
6475,6474,9/12/2013,D,Fine Arts Rd,39,959,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,11.783439,2,90,10,9.5,43.771748,-79.500584,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Measured Below Breast Height,,,,0,central,out,
4510,4509,8/27/2013,C,Arboretum,0,402,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,22,1,0,7,10,43.770669,-79.505917,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4575,4574,8/27/2013,C,Arboretum,0,467,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,by,6.5,1,0,3,4,43.769555,-79.505854,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
306,305,8/20/2012,A,Tatham Hall Residences,52,306,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,39,1,50,12,16,43.776918,-79.502288,9,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Main entrance patio,,,,0,periph,out,
620,619,8/3/2012,A,YUDC,59,620,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,by,39.5,1,30,11,12,43.778921,-79.499619,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
6425,6424,9/12/2013,D,Fine Arts Rd,39,909,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,9.076433,1,0,6,5.5,43.771069,-79.501077,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3114,3113,6/13/2013,B,Stong College Residence,14,1229,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,cy,31.847134,1,100,17,18.5,43.77256469,-79.50893437,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,e,n,n,n,,,,,0,central,out,
6470,6469,9/12/2013,D,Fine Arts Rd,39,954,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,fy,20.382166,1,40,10,10.5,43.771969,-79.50091,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
1947,1946,5/22/2013,B,ICE,1,60,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,s,13,1,95,5,23,43.77416078,-79.51391901,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5830,5829,9/11/2013,D,Atkinson RD,34,314,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,9.55414,1,0,5,6.6,43.771217,-79.501266,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
5860,5859,9/11/2013,D,Atkinson RD,34,344,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,by,7.006369,1,0,7,7,43.771698,-79.501709,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3620,3619,5/27/2013,B,Shoreham Drive Lot,63,1735,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,n,14,1,0,6,9,43.7739317,-79.51261466,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5825,5824,9/11/2013,D,Atkinson RD,34,309,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,9.5,1,0,3,5,43.771176,-79.501331,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
637,636,8/3/2012,A,YUDC,59,637,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,by,5,3,0,2,3,43.779622,-79.499716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5846,5845,9/11/2013,D,Atkinson RD,34,330,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,28.5,1,0,3,6,43.771373,-79.501345,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3143,3142,6/13/2013,B,Stong College Residence,13,1258,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,n,14.5,1,90,9,20,43.77276422,-79.50895357,12,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,n,n,n,n,n,n,,,,,0,central,out,
5688,5687,9/11/2013,D,The Pond RD,35,172,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,8.5,1,0,6,7,43.770696,-79.501109,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
6464,6463,9/12/2013,D,Fine Arts Rd,39,948,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sl,10.509554,1,90,8,5.5,43.771767,-79.501386,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
3021,3020,6/11/2013,B,Bethune Court yard,11,1136,alive,lochon,Honey Locust,Gleditsia,triacanthos,p,n,44.8,1,50,15,19,43.77303984,-79.50917481,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
5845,5844,9/11/2013,D,Atkinson RD,34,329,alive,lochon,Honey Locust,Gleditsia,tricanthos,p,sr,14.012739,1,0,4,7,43.771353,-79.501394,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
